Name	\\pi01uz\0096_PIT_5001
Data Type	Float 32
Number of Values	87631
Time	Value	Value Attributes
29-Apr-2020 12:34:25	4.777507
29-Apr-2020 12:04:25	4.778545
29-Apr-2020 11:34:25	4.782019
29-Apr-2020 11:04:25	4.78123
29-Apr-2020 10:34:25	4.782268
29-Apr-2020 10:04:25	4.787759
29-Apr-2020 09:34:25	4.783132
29-Apr-2020 09:04:25	4.7829
29-Apr-2020 08:34:25	4.779223
29-Apr-2020 08:04:25	4.778644
29-Apr-2020 07:34:25	4.78268
29-Apr-2020 07:04:25	4.778731
29-Apr-2020 06:34:25	4.77949
29-Apr-2020 06:04:25	4.778847
29-Apr-2020 05:34:25	4.779995
29-Apr-2020 05:04:25	4.777246
29-Apr-2020 04:34:25	4.778708
29-Apr-2020 04:04:25	4.776649
29-Apr-2020 03:34:25	4.779624
29-Apr-2020 03:04:25	4.781584
29-Apr-2020 02:34:25	4.782274
29-Apr-2020 02:04:25	4.774724
29-Apr-2020 01:34:25	4.779513
29-Apr-2020 01:04:25	4.776023
29-Apr-2020 00:34:25	4.775744
29-Apr-2020 00:04:25	4.779032
28-Apr-2020 23:34:25	4.782256
28-Apr-2020 23:04:25	4.779386
28-Apr-2020 22:34:25	4.782169
28-Apr-2020 22:04:25	4.784303
28-Apr-2020 21:34:25	4.789011
28-Apr-2020 21:04:25	4.783856
28-Apr-2020 20:34:25	4.784407
28-Apr-2020 20:04:25	4.787794
28-Apr-2020 19:34:25	4.788118
28-Apr-2020 19:04:25	4.78348
28-Apr-2020 18:34:25	4.788089
28-Apr-2020 18:04:25	4.786588
28-Apr-2020 17:34:25	4.787568
28-Apr-2020 17:04:25	4.788669
28-Apr-2020 16:34:25	4.79238
28-Apr-2020 16:04:25	4.768317
28-Apr-2020 15:34:25	4.754778
28-Apr-2020 15:04:25	4.748759
28-Apr-2020 14:34:25	4.763052
28-Apr-2020 14:04:25	4.778731
28-Apr-2020 13:34:25	4.778348
28-Apr-2020 13:04:25	4.781137
28-Apr-2020 12:34:25	4.780772
28-Apr-2020 12:04:25	4.781845
28-Apr-2020 11:34:25	4.78508
28-Apr-2020 11:04:25	4.781856
28-Apr-2020 10:34:25	4.783225
28-Apr-2020 10:04:25	4.781317
28-Apr-2020 09:34:25	4.781845
28-Apr-2020 09:04:25	4.781288
28-Apr-2020 08:34:25	4.784877
28-Apr-2020 08:04:25	4.782935
