Name	\\pi01uz\0096_TIT_5001
Data Type	Float 32
Number of Values	87250
Time	Value	Value Attributes
20-Apr-2020 14:04:30	24.01539
20-Apr-2020 13:34:30	24.01441
20-Apr-2020 13:04:30	23.97455
20-Apr-2020 12:34:30	24.01172
20-Apr-2020 12:04:30	23.97186
20-Apr-2020 11:34:30	23.94652
20-Apr-2020 11:04:30	23.88897
20-Apr-2020 10:34:30	23.81236
20-Apr-2020 10:04:30	23.737
20-Apr-2020 09:34:30	23.65877
20-Apr-2020 09:04:30	23.68295
20-Apr-2020 08:34:30	23.60212
20-Apr-2020 08:04:30	23.49142
20-Apr-2020 07:34:30	23.41708
20-Apr-2020 07:04:30	23.3362
20-Apr-2020 06:34:30	23.27707
20-Apr-2020 06:04:30	23.17022
20-Apr-2020 05:34:30	23.30988
20-Apr-2020 05:04:30	23.28006
20-Apr-2020 04:34:30	23.30172
20-Apr-2020 04:04:30	23.2807
20-Apr-2020 03:34:30	23.28933
20-Apr-2020 03:04:30	23.2748
20-Apr-2020 02:34:30	23.30313
20-Apr-2020 02:04:30	23.29014
20-Apr-2020 01:34:30	23.23088
20-Apr-2020 01:04:30	23.25447
20-Apr-2020 00:34:30	23.26793
20-Apr-2020 00:04:30	23.32526
19-Apr-2020 23:34:30	23.3336
19-Apr-2020 23:04:30	23.37166
19-Apr-2020 22:34:30	23.40981
19-Apr-2020 22:04:30	23.38585
19-Apr-2020 21:34:30	23.39568
19-Apr-2020 21:04:30	23.44524
19-Apr-2020 20:34:30	23.48612
19-Apr-2020 20:04:30	23.53508
19-Apr-2020 19:34:30	23.55149
19-Apr-2020 19:04:30	23.63707
19-Apr-2020 18:34:30	23.71598
19-Apr-2020 18:04:30	23.82792
19-Apr-2020 17:34:30	23.85911
19-Apr-2020 17:04:30	23.92854
19-Apr-2020 16:34:30	23.8524
19-Apr-2020 16:04:30	23.89525
19-Apr-2020 15:34:30	24.01014
19-Apr-2020 15:04:30	23.9537
19-Apr-2020 14:34:30	23.9375
19-Apr-2020 14:04:30	23.94199
19-Apr-2020 13:34:30	23.99297
19-Apr-2020 13:04:30	23.94383
19-Apr-2020 12:34:30	23.95652
19-Apr-2020 12:04:30	23.89828
19-Apr-2020 11:34:30	23.88227
19-Apr-2020 11:04:30	23.82279
19-Apr-2020 10:34:30	23.75546
19-Apr-2020 10:04:30	23.68692
19-Apr-2020 09:34:30	23.58447
19-Apr-2020 09:04:30	23.58362
19-Apr-2020 08:34:30	23.51056
19-Apr-2020 08:04:30	23.40323
19-Apr-2020 07:34:30	23.23541
19-Apr-2020 07:04:30	23.14377
19-Apr-2020 06:34:30	23.11787
19-Apr-2020 06:04:30	23.08447
19-Apr-2020 05:34:30	23.12053
19-Apr-2020 05:04:30	23.22721
19-Apr-2020 04:34:30	23.26301
19-Apr-2020 04:04:30	23.28117
19-Apr-2020 03:34:30	23.28463
19-Apr-2020 03:04:30	23.29326
19-Apr-2020 02:34:30	23.33808
19-Apr-2020 02:04:30	23.32616
19-Apr-2020 01:34:30	23.32522
19-Apr-2020 01:04:30	23.30548
19-Apr-2020 01:04:25	23.30847
19-Apr-2020 00:51:40	23.36863
19-Apr-2020 00:21:40	23.34504
18-Apr-2020 23:51:40	23.37196
18-Apr-2020 23:21:40	23.37888
18-Apr-2020 22:51:40	23.37439
18-Apr-2020 22:21:40	23.41187
18-Apr-2020 21:51:40	23.37384
18-Apr-2020 21:21:40	23.39021
18-Apr-2020 20:51:40	23.45515
18-Apr-2020 20:21:40	23.46591
18-Apr-2020 19:51:40	23.49907
18-Apr-2020 19:21:40	23.53619
18-Apr-2020 18:51:40	23.58725
18-Apr-2020 18:21:40	23.64971
18-Apr-2020 17:51:40	23.76947
18-Apr-2020 17:21:40	23.7878
18-Apr-2020 16:51:40	23.84949
18-Apr-2020 16:21:40	23.87782
18-Apr-2020 15:51:40	23.87235
18-Apr-2020 15:21:40	23.92905
18-Apr-2020 14:51:42	23.91948
18-Apr-2020 14:21:42	23.91994
18-Apr-2020 13:51:42	23.89427
18-Apr-2020 13:21:42	23.93687
18-Apr-2020 12:51:42	23.91802
18-Apr-2020 12:21:42	23.92046
18-Apr-2020 11:51:42	23.91478
18-Apr-2020 11:21:42	23.88623
18-Apr-2020 10:51:42	23.80698
18-Apr-2020 10:21:42	23.7329
18-Apr-2020 09:51:42	23.68009
18-Apr-2020 09:21:42	23.66296
18-Apr-2020 08:51:42	23.6137
18-Apr-2020 08:21:42	23.5467
18-Apr-2020 07:51:42	23.46301
18-Apr-2020 07:21:42	23.34697
18-Apr-2020 06:51:42	23.3265
18-Apr-2020 06:21:42	23.25079
18-Apr-2020 05:51:42	23.24682
18-Apr-2020 05:21:42	23.18171
18-Apr-2020 04:51:42	23.18496
18-Apr-2020 04:21:42	23.20606
18-Apr-2020 03:51:42	23.24161
18-Apr-2020 03:21:42	23.25101
18-Apr-2020 02:51:42	23.25588
18-Apr-2020 02:21:42	23.28403
18-Apr-2020 01:51:42	23.22597
18-Apr-2020 01:21:42	23.27937
18-Apr-2020 00:51:42	23.32078
18-Apr-2020 00:21:42	23.35423
17-Apr-2020 23:51:42	23.36201
17-Apr-2020 23:21:42	23.31535
17-Apr-2020 22:51:42	23.34923
17-Apr-2020 22:21:42	23.33936
17-Apr-2020 21:51:42	23.3638
17-Apr-2020 21:21:42	23.38713
17-Apr-2020 20:51:42	23.41191
17-Apr-2020 20:21:42	23.45779
17-Apr-2020 19:51:42	23.52021
17-Apr-2020 19:21:42	23.5635
17-Apr-2020 18:51:42	23.64382
17-Apr-2020 18:21:42	23.72371
17-Apr-2020 17:51:42	23.78737
17-Apr-2020 17:21:42	23.81591
17-Apr-2020 16:51:42	23.82232
17-Apr-2020 16:21:42	23.85188
17-Apr-2020 15:51:42	23.85325
17-Apr-2020 15:21:42	23.86073
17-Apr-2020 14:51:42	23.86218
17-Apr-2020 14:21:42	23.85347
17-Apr-2020 13:51:42	23.84727
17-Apr-2020 13:21:42	23.84856
17-Apr-2020 12:51:42	23.84778
17-Apr-2020 12:21:42	23.83783
17-Apr-2020 11:51:42	23.81733
17-Apr-2020 11:21:42	23.79566
17-Apr-2020 10:51:42	23.73687
17-Apr-2020 10:21:42	23.67261
17-Apr-2020 09:51:42	23.62459
17-Apr-2020 09:21:42	23.63079
17-Apr-2020 08:51:42	23.57807
17-Apr-2020 08:21:42	23.5676
17-Apr-2020 07:51:42	23.50257
17-Apr-2020 07:21:42	23.42908
17-Apr-2020 06:51:42	23.33885
17-Apr-2020 06:21:42	23.31159
17-Apr-2020 05:51:42	23.28292
17-Apr-2020 05:21:42	23.24101
17-Apr-2020 04:51:42	23.2907
17-Apr-2020 04:21:42	23.29206
17-Apr-2020 03:51:42	23.30185
17-Apr-2020 03:21:42	23.32176
17-Apr-2020 02:51:42	23.30962
17-Apr-2020 02:21:42	23.30069
17-Apr-2020 01:51:42	23.33992
17-Apr-2020 01:21:42	23.31078
17-Apr-2020 00:51:42	23.3923
17-Apr-2020 00:21:42	23.3606
16-Apr-2020 23:51:42	23.38687
16-Apr-2020 23:21:42	23.38879
16-Apr-2020 22:51:42	23.37859
16-Apr-2020 22:21:42	23.41148
16-Apr-2020 21:51:42	23.4184
16-Apr-2020 21:21:42	23.42319
16-Apr-2020 20:51:42	23.45083
16-Apr-2020 20:21:42	23.48146
16-Apr-2020 19:51:42	23.49825
16-Apr-2020 19:21:42	23.55376
16-Apr-2020 18:51:42	23.60554
16-Apr-2020 18:21:42	23.67159
16-Apr-2020 17:51:42	23.72815
16-Apr-2020 17:21:42	23.76276
16-Apr-2020 16:51:42	23.77203
16-Apr-2020 16:21:42	23.83223
16-Apr-2020 15:51:42	23.79968
16-Apr-2020 15:21:42	23.77297
16-Apr-2020 14:51:42	23.84039
16-Apr-2020 14:21:42	23.80386
16-Apr-2020 13:51:42	23.85014
16-Apr-2020 13:21:42	23.82164
16-Apr-2020 12:51:42	23.81852
