Name	\\pi01uz\0096_PIT_5173
Data Type	Float 32
Number of Values	87517
Time	Value	Value Attributes
29-Apr-2020 13:33:25	4.055954
29-Apr-2020 13:03:25	4.055152
29-Apr-2020 12:33:25	4.053125
29-Apr-2020 12:03:25	4.059445
29-Apr-2020 11:33:25	4.065789
29-Apr-2020 11:03:25	4.065523
29-Apr-2020 10:33:25	4.073843
29-Apr-2020 10:03:25	4.074271
29-Apr-2020 09:33:25	4.076219
29-Apr-2020 09:03:25	4.074564
29-Apr-2020 08:33:25	4.074315
29-Apr-2020 08:03:25	4.075251
29-Apr-2020 07:33:25	4.07479
29-Apr-2020 07:03:25	4.075818
29-Apr-2020 06:33:25	4.077008
29-Apr-2020 06:03:25	4.077453
29-Apr-2020 05:33:25	4.078314
29-Apr-2020 05:03:25	4.079702
29-Apr-2020 04:33:25	4.07581
29-Apr-2020 04:03:25	4.073914
29-Apr-2020 03:33:25	4.071629
29-Apr-2020 03:03:25	4.072577
29-Apr-2020 02:33:25	4.072196
29-Apr-2020 02:03:25	4.071474
29-Apr-2020 01:33:25	4.071736
29-Apr-2020 01:03:25	4.073109
29-Apr-2020 00:33:25	4.076842
29-Apr-2020 00:03:25	4.076802
28-Apr-2020 23:33:25	4.077572
28-Apr-2020 23:03:25	4.080031
28-Apr-2020 22:33:25	4.081333
28-Apr-2020 22:03:25	4.086085
28-Apr-2020 21:33:25	4.090156
28-Apr-2020 21:03:25	4.090414
28-Apr-2020 20:33:25	4.090497
28-Apr-2020 20:03:25	4.091378
28-Apr-2020 19:33:25	4.092322
28-Apr-2020 19:03:25	4.088398
28-Apr-2020 18:33:25	4.0853
28-Apr-2020 18:03:25	4.084265
28-Apr-2020 17:33:25	4.080801
28-Apr-2020 17:03:25	4.079048
28-Apr-2020 16:33:25	4.075969
28-Apr-2020 16:03:25	3.963592
28-Apr-2020 15:34:15	3.90945
28-Apr-2020 15:04:15	3.913667
28-Apr-2020 14:34:15	3.918289
28-Apr-2020 14:04:25	4.059969
28-Apr-2020 13:34:25	4.066757
28-Apr-2020 13:04:25	4.067324
28-Apr-2020 12:34:25	4.069812
28-Apr-2020 12:04:25	4.071002
28-Apr-2020 11:34:25	4.072085
28-Apr-2020 11:04:25	4.07314
28-Apr-2020 10:34:25	4.074711
28-Apr-2020 10:04:25	4.074874
28-Apr-2020 09:34:25	4.075961
28-Apr-2020 09:04:25	4.075537
28-Apr-2020 08:34:25	4.07612
28-Apr-2020 08:04:25	4.077846
28-Apr-2020 07:34:25	4.076814
28-Apr-2020 07:04:25	4.077223
28-Apr-2020 06:34:25	4.076342
28-Apr-2020 06:04:25	4.074894
28-Apr-2020 05:34:25	4.07341
28-Apr-2020 05:04:25	4.073109
28-Apr-2020 04:34:25	4.072264
28-Apr-2020 04:04:25	4.069078
28-Apr-2020 03:34:25	4.069022
28-Apr-2020 03:04:25	4.068241
28-Apr-2020 02:34:25	4.065662
28-Apr-2020 02:04:25	4.06613
28-Apr-2020 01:34:25	4.067305
28-Apr-2020 01:04:25	4.069153
28-Apr-2020 00:34:25	4.075219
28-Apr-2020 00:04:25	4.082201
27-Apr-2020 23:34:25	4.089997
27-Apr-2020 23:04:25	4.097737
27-Apr-2020 22:34:25	4.104878
27-Apr-2020 22:04:25	4.107667
27-Apr-2020 21:34:25	4.108806
27-Apr-2020 21:04:25	4.110766
27-Apr-2020 20:34:25	4.112051
27-Apr-2020 20:04:25	4.114023
27-Apr-2020 19:34:25	4.114959
27-Apr-2020 19:04:25	4.114678
27-Apr-2020 18:34:25	4.116094
27-Apr-2020 18:04:25	4.117078
27-Apr-2020 17:34:25	4.119188
27-Apr-2020 17:04:25	4.121375
27-Apr-2020 16:34:25	4.121736
27-Apr-2020 16:04:25	4.123013
27-Apr-2020 15:34:25	4.124461
27-Apr-2020 15:04:25	4.126889
27-Apr-2020 14:34:25	4.126338
27-Apr-2020 14:04:25	4.126044
27-Apr-2020 13:34:25	4.12583
27-Apr-2020 13:04:25	4.123632
27-Apr-2020 12:34:25	4.121977
27-Apr-2020 12:04:25	4.120934
27-Apr-2020 11:34:25	4.120605
27-Apr-2020 11:04:25	4.120676
27-Apr-2020 10:34:25	4.12066
27-Apr-2020 10:04:25	4.120898
27-Apr-2020 09:34:25	4.120692
27-Apr-2020 09:04:25	4.120383
27-Apr-2020 08:34:25	4.120891
27-Apr-2020 08:04:25	4.121355
27-Apr-2020 07:34:25	4.121474
27-Apr-2020 07:04:25	4.12239
27-Apr-2020 06:34:25	4.122664
27-Apr-2020 06:04:25	4.124294
27-Apr-2020 05:34:25	4.125171
27-Apr-2020 05:04:25	4.126616
27-Apr-2020 04:34:25	4.128214
27-Apr-2020 04:04:25	4.129908
27-Apr-2020 03:34:25	4.130202
27-Apr-2020 03:04:25	4.130944
27-Apr-2020 02:34:25	4.130416
27-Apr-2020 02:04:25	4.13011
27-Apr-2020 01:34:25	4.129436
27-Apr-2020 01:04:25	4.12967
27-Apr-2020 00:34:25	4.130666
27-Apr-2020 00:04:25	4.131467
26-Apr-2020 23:34:25	4.133324
26-Apr-2020 23:04:25	4.135256
26-Apr-2020 22:34:25	4.134982
26-Apr-2020 22:04:25	4.136335
26-Apr-2020 21:34:25	4.135728
26-Apr-2020 21:04:25	4.13676
26-Apr-2020 20:34:25	4.138898
26-Apr-2020 20:04:25	4.142116
26-Apr-2020 19:34:25	4.149999
26-Apr-2020 19:04:25	4.146357
26-Apr-2020 18:34:25	4.141806
26-Apr-2020 18:04:25	4.146051
26-Apr-2020 17:34:25	4.145075
26-Apr-2020 17:04:25	4.141965
26-Apr-2020 16:34:25	4.137422
26-Apr-2020 16:04:25	4.135553
26-Apr-2020 15:34:25	4.134066
26-Apr-2020 15:04:25	4.133197
26-Apr-2020 14:34:25	4.128678
26-Apr-2020 14:04:25	4.124977
26-Apr-2020 13:34:25	4.124041
26-Apr-2020 13:04:25	4.123564
26-Apr-2020 12:34:25	4.121965
26-Apr-2020 12:04:25	4.122632
26-Apr-2020 11:34:25	4.121172
26-Apr-2020 11:04:25	4.118804
26-Apr-2020 10:34:25	4.118379
26-Apr-2020 10:04:25	4.118586
26-Apr-2020 09:34:25	4.119486
26-Apr-2020 09:04:25	4.120676
26-Apr-2020 08:34:25	4.120656
26-Apr-2020 08:04:25	4.12099
26-Apr-2020 07:34:25	4.121835
26-Apr-2020 07:04:25	4.120553
26-Apr-2020 06:34:25	4.120486
26-Apr-2020 06:04:25	4.117161
26-Apr-2020 05:34:25	4.118653
26-Apr-2020 05:04:25	4.118641
26-Apr-2020 04:34:25	4.119177
26-Apr-2020 04:04:25	4.119545
26-Apr-2020 03:34:25	4.120176
26-Apr-2020 03:04:25	4.121633
26-Apr-2020 02:34:25	4.121283
26-Apr-2020 02:04:25	4.12024
26-Apr-2020 01:34:25	4.119391
26-Apr-2020 01:04:25	4.119328
26-Apr-2020 00:34:25	4.118935
26-Apr-2020 00:04:25	4.11876
25-Apr-2020 23:34:25	4.118292
25-Apr-2020 23:04:25	4.117352
25-Apr-2020 22:34:25	4.116459
25-Apr-2020 22:04:25	4.114959
25-Apr-2020 21:34:25	4.11344
25-Apr-2020 21:04:25	4.113936
25-Apr-2020 20:34:25	4.114662
25-Apr-2020 20:04:25	4.111207
25-Apr-2020 19:34:25	4.110746
25-Apr-2020 19:04:25	4.109516
25-Apr-2020 18:34:25	4.109612
25-Apr-2020 18:04:25	4.108941
25-Apr-2020 17:34:25	4.106894
25-Apr-2020 17:04:25	4.107382
25-Apr-2020 16:34:25	4.108274
25-Apr-2020 16:04:25	4.107414
25-Apr-2020 15:34:25	4.10837
25-Apr-2020 15:04:25	4.108124
25-Apr-2020 14:34:25	4.107168
25-Apr-2020 14:04:25	4.10568
25-Apr-2020 13:34:29	4.103776
25-Apr-2020 13:04:30	4.101506
25-Apr-2020 12:34:30	4.098578
25-Apr-2020 12:04:30	4.098305
25-Apr-2020 11:34:30	4.096119
25-Apr-2020 11:04:30	4.092048
25-Apr-2020 10:34:30	4.090358
25-Apr-2020 10:04:30	4.086875
25-Apr-2020 09:34:30	4.084193
25-Apr-2020 09:04:30	4.082424
25-Apr-2020 08:34:30	4.080142
25-Apr-2020 08:04:30	4.079072
25-Apr-2020 07:34:30	4.07902
25-Apr-2020 07:04:30	4.07944
25-Apr-2020 06:34:30	4.077834
25-Apr-2020 06:04:30	4.077532
25-Apr-2020 05:34:30	4.078298
25-Apr-2020 05:04:30	4.078075
25-Apr-2020 04:34:30	4.078215
25-Apr-2020 04:04:30	4.080222
25-Apr-2020 03:34:30	4.081099
25-Apr-2020 03:04:30	4.082396
25-Apr-2020 02:34:30	4.082531
25-Apr-2020 02:04:30	4.083233
25-Apr-2020 01:34:30	4.08707
25-Apr-2020 01:04:30	4.088224
25-Apr-2020 00:34:30	4.089621
25-Apr-2020 00:04:30	4.092897
24-Apr-2020 23:34:30	4.093123
24-Apr-2020 23:04:30	4.094936
24-Apr-2020 22:34:30	4.097841
24-Apr-2020 22:04:30	4.098912
24-Apr-2020 21:34:30	4.099884
24-Apr-2020 21:04:30	4.100701
24-Apr-2020 20:34:30	4.101308
24-Apr-2020 20:04:30	4.103228
24-Apr-2020 19:34:30	4.104212
24-Apr-2020 19:04:30	4.104855
24-Apr-2020 18:34:30	4.106957
24-Apr-2020 18:04:30	4.107207
24-Apr-2020 17:34:30	4.107259
24-Apr-2020 17:04:30	4.105287
24-Apr-2020 16:34:30	4.104509
24-Apr-2020 16:04:30	4.104533
24-Apr-2020 15:34:30	4.103379
24-Apr-2020 15:04:30	4.102922
24-Apr-2020 14:34:30	4.101308
24-Apr-2020 14:04:30	4.102006
24-Apr-2020 13:34:30	4.103764
24-Apr-2020 13:04:30	4.105735
24-Apr-2020 12:34:30	4.106779
24-Apr-2020 12:04:30	4.105232
24-Apr-2020 11:34:30	4.10766
24-Apr-2020 11:04:30	4.110837
24-Apr-2020 10:34:30	4.112286
24-Apr-2020 10:04:30	4.113674
24-Apr-2020 09:34:30	4.115114
24-Apr-2020 09:04:30	4.11536
24-Apr-2020 08:34:30	4.117137
24-Apr-2020 08:04:30	4.11851
24-Apr-2020 07:34:30	4.117939
24-Apr-2020 07:04:30	4.11951
24-Apr-2020 06:34:30	4.121279
24-Apr-2020 06:04:30	4.123957
24-Apr-2020 05:34:30	4.124993
24-Apr-2020 05:04:30	4.124648
24-Apr-2020 04:34:30	4.124422
24-Apr-2020 04:04:30	4.125624
24-Apr-2020 03:34:30	4.126302
24-Apr-2020 03:04:30	4.127147
24-Apr-2020 02:34:30	4.125029
24-Apr-2020 02:04:30	4.123227
24-Apr-2020 01:34:30	4.122378
24-Apr-2020 01:04:30	4.126786
24-Apr-2020 00:34:30	4.128766
24-Apr-2020 00:04:30	4.128194
23-Apr-2020 23:34:30	4.130361
23-Apr-2020 23:04:30	4.130523
23-Apr-2020 22:34:30	4.133177
23-Apr-2020 22:04:30	4.136859
23-Apr-2020 21:34:30	4.134482
23-Apr-2020 21:04:30	4.134951
23-Apr-2020 20:34:30	4.134851
23-Apr-2020 20:04:30	4.136312
23-Apr-2020 19:34:30	4.13799
23-Apr-2020 19:04:30	4.135597
23-Apr-2020 18:34:30	4.136526
23-Apr-2020 18:04:30	4.135248
23-Apr-2020 17:34:30	4.133836
23-Apr-2020 17:04:30	4.132106
23-Apr-2020 16:34:30	4.132249
23-Apr-2020 16:04:30	4.132098
23-Apr-2020 15:34:30	4.13096
23-Apr-2020 15:04:30	4.130392
23-Apr-2020 14:34:30	4.129107
23-Apr-2020 14:04:30	4.127786
23-Apr-2020 13:34:30	4.126433
23-Apr-2020 13:04:30	4.125441
23-Apr-2020 12:34:30	4.124663
23-Apr-2020 12:04:30	4.124501
23-Apr-2020 11:34:30	4.123862
23-Apr-2020 11:04:30	4.122469
23-Apr-2020 10:34:30	4.122747
23-Apr-2020 10:04:30	4.124152
23-Apr-2020 09:34:30	4.128639
23-Apr-2020 09:04:30	4.113011
23-Apr-2020 08:34:30	4.114213
23-Apr-2020 08:04:30	4.114122
23-Apr-2020 07:34:30	4.114622
23-Apr-2020 07:04:30	4.11509
23-Apr-2020 06:34:30	4.11521
23-Apr-2020 06:04:30	4.111551
23-Apr-2020 05:34:30	4.111718
23-Apr-2020 05:04:30	4.110445
23-Apr-2020 04:34:30	4.1096
23-Apr-2020 04:04:30	4.110853
23-Apr-2020 03:34:30	4.112111
23-Apr-2020 03:04:30	4.114567
23-Apr-2020 02:34:30	4.118788
23-Apr-2020 02:04:30	4.123993
23-Apr-2020 01:34:30	4.126048
23-Apr-2020 01:04:30	4.125691
23-Apr-2020 00:34:30	4.124719
23-Apr-2020 00:04:30	4.123291
22-Apr-2020 23:34:30	4.120311
22-Apr-2020 23:04:30	4.116844
22-Apr-2020 22:34:30	4.117744
22-Apr-2020 22:04:30	4.11905
22-Apr-2020 21:34:30	4.121402
22-Apr-2020 21:04:30	4.12314
22-Apr-2020 20:34:30	4.127484
22-Apr-2020 20:04:30	4.128329
22-Apr-2020 19:34:30	4.123092
22-Apr-2020 19:04:30	4.118927
22-Apr-2020 18:34:30	4.118748
22-Apr-2020 18:04:30	4.118062
22-Apr-2020 17:34:30	4.114944
22-Apr-2020 17:04:30	4.115364
22-Apr-2020 16:34:30	4.114099
22-Apr-2020 16:04:30	4.113063
22-Apr-2020 15:34:30	4.115721
22-Apr-2020 15:04:30	4.117403
22-Apr-2020 14:34:30	4.11882
22-Apr-2020 14:04:30	4.119232
22-Apr-2020 13:34:30	4.118574
22-Apr-2020 13:04:30	4.118955
22-Apr-2020 12:34:30	4.120565
22-Apr-2020 12:04:30	4.118601
22-Apr-2020 11:34:30	4.118058
22-Apr-2020 11:04:30	4.118629
22-Apr-2020 10:34:30	4.117312
22-Apr-2020 10:04:30	4.116395
22-Apr-2020 09:34:30	4.114626
22-Apr-2020 09:04:30	4.112825
22-Apr-2020 08:34:30	4.111012
22-Apr-2020 08:04:30	4.111111
22-Apr-2020 07:34:30	4.110889
22-Apr-2020 07:04:30	4.109782
22-Apr-2020 06:34:30	4.110294
22-Apr-2020 06:04:30	4.1125
22-Apr-2020 05:34:30	4.11519
22-Apr-2020 05:04:30	4.118141
22-Apr-2020 04:34:30	4.112785
22-Apr-2020 04:04:30	4.111623
22-Apr-2020 03:34:30	4.112595
22-Apr-2020 03:04:30	4.112734
22-Apr-2020 02:34:30	4.111845
22-Apr-2020 02:04:30	4.109858
22-Apr-2020 01:34:30	4.111524
22-Apr-2020 01:04:30	4.111389
22-Apr-2020 00:34:30	4.110583
22-Apr-2020 00:04:30	4.111976
21-Apr-2020 23:34:30	4.116824
21-Apr-2020 23:04:30	4.121652
21-Apr-2020 22:34:30	4.11584
21-Apr-2020 22:04:30	4.109159
21-Apr-2020 21:34:30	4.103224
21-Apr-2020 21:04:30	4.106914
21-Apr-2020 20:34:30	4.104025
21-Apr-2020 20:04:30	4.103764
21-Apr-2020 19:34:30	4.103625
21-Apr-2020 19:04:30	4.103946
21-Apr-2020 18:34:30	4.104295
21-Apr-2020 18:04:30	4.104883
21-Apr-2020 17:34:30	4.105109
21-Apr-2020 17:04:30	4.106914
21-Apr-2020 16:34:30	4.106291
21-Apr-2020 16:04:30	4.108096
21-Apr-2020 15:34:30	4.107433
21-Apr-2020 15:04:30	4.109215
21-Apr-2020 14:34:30	4.108608
21-Apr-2020 14:04:30	4.108683
21-Apr-2020 13:34:30	4.108921
21-Apr-2020 13:04:30	4.108076
21-Apr-2020 12:34:30	4.107537
21-Apr-2020 12:04:30	4.106969
21-Apr-2020 11:34:30	4.106462
21-Apr-2020 11:04:30	4.105628
21-Apr-2020 10:34:30	4.105331
21-Apr-2020 10:04:30	4.10591
21-Apr-2020 09:34:30	4.106565
21-Apr-2020 09:04:30	4.108263
21-Apr-2020 08:34:30	4.110992
21-Apr-2020 08:04:30	4.114586
21-Apr-2020 07:34:30	4.119451
21-Apr-2020 07:04:30	4.116951
21-Apr-2020 06:34:30	4.113333
21-Apr-2020 06:04:30	4.108469
21-Apr-2020 05:34:30	4.106001
21-Apr-2020 05:04:30	4.104601
21-Apr-2020 04:34:30	4.107965
21-Apr-2020 04:04:30	4.102026
21-Apr-2020 03:34:30	4.105462
21-Apr-2020 03:04:30	4.106755
21-Apr-2020 02:34:30	4.108048
21-Apr-2020 02:04:30	4.108552
21-Apr-2020 01:34:30	4.112401
21-Apr-2020 01:04:30	4.10668
21-Apr-2020 00:34:30	4.098951
21-Apr-2020 00:04:30	4.094028
20-Apr-2020 23:34:30	4.091184
20-Apr-2020 23:04:30	4.090136
20-Apr-2020 22:34:30	4.091604
20-Apr-2020 22:04:30	4.092302
20-Apr-2020 21:34:30	4.094413
20-Apr-2020 21:04:30	4.096095
20-Apr-2020 20:34:30	4.099158
20-Apr-2020 20:04:30	4.101344
20-Apr-2020 19:34:30	4.10057
20-Apr-2020 19:04:30	4.101407
20-Apr-2020 18:34:30	4.102828
20-Apr-2020 18:04:30	4.10326
20-Apr-2020 17:34:30	4.105636
20-Apr-2020 17:04:30	4.106596
20-Apr-2020 16:34:30	4.108909
20-Apr-2020 16:04:30	4.110583
20-Apr-2020 15:34:30	4.109822
20-Apr-2020 15:04:30	4.109802
20-Apr-2020 14:34:30	4.108433
20-Apr-2020 14:04:30	4.10572
20-Apr-2020 13:34:30	4.103553
20-Apr-2020 13:04:30	4.102887
20-Apr-2020 12:34:30	4.101542
20-Apr-2020 12:04:30	4.101189
20-Apr-2020 11:34:30	4.101705
20-Apr-2020 11:04:30	4.102681
20-Apr-2020 10:34:30	4.105109
20-Apr-2020 10:04:30	4.106814
20-Apr-2020 09:34:30	4.108905
20-Apr-2020 09:04:30	4.109112
20-Apr-2020 08:34:30	4.110699
20-Apr-2020 08:04:30	4.110917
20-Apr-2020 07:34:30	4.111599
20-Apr-2020 07:04:30	4.111702
20-Apr-2020 06:34:30	4.115515
20-Apr-2020 06:04:30	4.115309
20-Apr-2020 05:34:30	4.115793
20-Apr-2020 05:04:30	4.115578
20-Apr-2020 04:34:30	4.114035
20-Apr-2020 04:04:30	4.112595
20-Apr-2020 03:34:30	4.111301
20-Apr-2020 03:04:30	4.110512
20-Apr-2020 02:34:30	4.110659
20-Apr-2020 02:04:30	4.110837
20-Apr-2020 01:34:30	4.111544
20-Apr-2020 01:04:30	4.11219
20-Apr-2020 00:34:30	4.110449
20-Apr-2020 00:04:30	4.114777
19-Apr-2020 23:34:30	4.11102
19-Apr-2020 23:04:30	4.105268
19-Apr-2020 22:34:30	4.099753
19-Apr-2020 22:04:30	4.101411
19-Apr-2020 21:34:30	4.103724
19-Apr-2020 21:04:30	4.110314
19-Apr-2020 20:34:30	4.107251
19-Apr-2020 20:04:30	4.101625
19-Apr-2020 19:34:30	4.102399
19-Apr-2020 19:04:30	4.102986
19-Apr-2020 18:34:30	4.103589
19-Apr-2020 18:04:30	4.103752
19-Apr-2020 17:34:30	4.104069
19-Apr-2020 17:04:30	4.103843
19-Apr-2020 16:34:30	4.102871
19-Apr-2020 16:04:30	4.102835
19-Apr-2020 15:34:30	4.10318
19-Apr-2020 15:04:30	4.102578
19-Apr-2020 14:34:30	4.103716
19-Apr-2020 14:04:30	4.103157
19-Apr-2020 13:34:30	4.102641
19-Apr-2020 13:04:30	4.1032
19-Apr-2020 12:34:30	4.102482
19-Apr-2020 12:04:30	4.102221
19-Apr-2020 11:34:30	4.101217
19-Apr-2020 11:04:30	4.101641
19-Apr-2020 10:34:30	4.101173
19-Apr-2020 10:04:30	4.099265
19-Apr-2020 09:34:30	4.101391
19-Apr-2020 09:04:30	4.101225
19-Apr-2020 08:34:30	4.100709
19-Apr-2020 08:04:30	4.099614
19-Apr-2020 07:34:30	4.099197
19-Apr-2020 07:04:30	4.097404
19-Apr-2020 06:34:30	4.096424
19-Apr-2020 06:04:30	4.094941
19-Apr-2020 05:34:30	4.093949
19-Apr-2020 05:04:30	4.093719
19-Apr-2020 04:34:30	4.093441
19-Apr-2020 04:04:30	4.092354
19-Apr-2020 03:34:30	4.090331
19-Apr-2020 03:04:30	4.089731
19-Apr-2020 02:34:30	4.089422
19-Apr-2020 02:04:30	4.089323
19-Apr-2020 01:34:30	4.089775
19-Apr-2020 01:04:30	4.088807
19-Apr-2020 01:04:25	4.08845
19-Apr-2020 01:02:10	4.088248
19-Apr-2020 00:32:10	4.087601
19-Apr-2020 00:02:10	4.086784
18-Apr-2020 23:32:10	4.085419
18-Apr-2020 23:02:10	4.084638
18-Apr-2020 22:32:10	4.083019
18-Apr-2020 22:02:10	4.080726
18-Apr-2020 21:32:10	4.079996
18-Apr-2020 21:02:10	4.072767
18-Apr-2020 20:32:10	4.070605
18-Apr-2020 20:02:10	4.068728
18-Apr-2020 19:32:10	4.06417
18-Apr-2020 19:02:10	4.058965
18-Apr-2020 18:32:10	4.053474
18-Apr-2020 18:02:10	4.053375
18-Apr-2020 17:32:10	4.052788
18-Apr-2020 17:02:10	4.054339
18-Apr-2020 16:32:10	4.05666
18-Apr-2020 16:02:10	4.058199
18-Apr-2020 15:32:10	4.059548
18-Apr-2020 15:02:12	4.061544
18-Apr-2020 14:33:07	4.060385
18-Apr-2020 14:03:07	4.061631
18-Apr-2020 13:33:07	4.065602
18-Apr-2020 13:03:07	4.065174
18-Apr-2020 12:33:07	4.066388
18-Apr-2020 12:03:07	4.066797
18-Apr-2020 11:33:07	4.065936
18-Apr-2020 11:03:07	4.065186
18-Apr-2020 10:33:07	4.064785
18-Apr-2020 10:03:07	4.062091
18-Apr-2020 09:33:07	4.06375
18-Apr-2020 09:03:07	4.060695
18-Apr-2020 08:33:07	4.059659
18-Apr-2020 08:03:07	4.063766
18-Apr-2020 07:33:07	4.06269
18-Apr-2020 07:03:07	4.062091
18-Apr-2020 06:33:07	4.060445
18-Apr-2020 06:03:07	4.059025
18-Apr-2020 05:33:07	4.057394
18-Apr-2020 05:03:07	4.055974
18-Apr-2020 04:33:07	4.055914
18-Apr-2020 04:03:07	4.054411
18-Apr-2020 03:33:07	4.054105
18-Apr-2020 03:03:07	4.052812
18-Apr-2020 02:33:07	4.051126
18-Apr-2020 02:03:07	4.050114
18-Apr-2020 01:33:07	4.048325
18-Apr-2020 01:03:07	4.046758
18-Apr-2020 00:33:07	4.044842
18-Apr-2020 00:03:07	4.044104
17-Apr-2020 23:33:07	4.044374
17-Apr-2020 23:03:07	4.042989
17-Apr-2020 22:33:07	4.040918
17-Apr-2020 22:03:07	4.040672
17-Apr-2020 21:33:07	4.04133
17-Apr-2020 21:03:07	4.035705
17-Apr-2020 20:33:07	4.036669
17-Apr-2020 20:03:07	4.036133
17-Apr-2020 19:33:07	4.036994
17-Apr-2020 19:03:07	4.039156
17-Apr-2020 18:33:07	4.039902
17-Apr-2020 18:03:07	4.035011
17-Apr-2020 17:33:07	4.039938
17-Apr-2020 17:03:07	4.03759
17-Apr-2020 16:33:07	4.041644
17-Apr-2020 16:03:07	4.041819
17-Apr-2020 15:33:07	4.041819
17-Apr-2020 15:03:07	4.04116
17-Apr-2020 14:33:07	4.039644
17-Apr-2020 14:03:07	4.03701
17-Apr-2020 13:33:07	4.031702
17-Apr-2020 13:03:07	4.032333
17-Apr-2020 12:33:07	4.030516
17-Apr-2020 12:03:07	4.028155
17-Apr-2020 11:33:07	4.026354
17-Apr-2020 11:03:07	4.021808
17-Apr-2020 10:33:07	4.026299
17-Apr-2020 10:03:07	4.025823
17-Apr-2020 09:33:07	4.025763
17-Apr-2020 09:03:07	4.025434
17-Apr-2020 08:33:07	4.02487
17-Apr-2020 08:03:07	4.023756
17-Apr-2020 07:33:07	4.0227
17-Apr-2020 07:03:07	4.021442
17-Apr-2020 06:33:07	4.019967
17-Apr-2020 06:03:07	4.017245
17-Apr-2020 05:33:07	4.017507
17-Apr-2020 05:03:07	4.018063
17-Apr-2020 04:33:07	4.018785
17-Apr-2020 04:03:07	4.019499
17-Apr-2020 03:33:07	4.019732
17-Apr-2020 03:03:07	4.020697
17-Apr-2020 02:33:07	4.023133
17-Apr-2020 02:03:07	4.022887
17-Apr-2020 01:33:07	4.023256
17-Apr-2020 01:03:07	4.024307
17-Apr-2020 00:33:07	4.024946
17-Apr-2020 00:03:07	4.025521
16-Apr-2020 23:33:07	4.026283
16-Apr-2020 23:03:07	4.026921
16-Apr-2020 22:33:07	4.027997
16-Apr-2020 22:03:07	4.029651
16-Apr-2020 21:33:07	4.031341
16-Apr-2020 21:03:07	4.032214
16-Apr-2020 20:33:07	4.034102
16-Apr-2020 20:03:07	4.037157
16-Apr-2020 19:33:07	4.039208
16-Apr-2020 19:03:07	4.040001
16-Apr-2020 18:33:07	4.039847
16-Apr-2020 18:03:07	4.039093
16-Apr-2020 17:33:07	4.03797
16-Apr-2020 17:03:07	4.036586
16-Apr-2020 16:33:07	4.032198
16-Apr-2020 16:03:07	4.031504
16-Apr-2020 15:33:07	4.027933
16-Apr-2020 15:03:07	4.036126
16-Apr-2020 14:33:07	4.036189
16-Apr-2020 14:03:07	4.034531
16-Apr-2020 13:33:07	4.032393
16-Apr-2020 13:03:07	4.030647
16-Apr-2020 12:33:07	4.029211
16-Apr-2020 12:03:07	4.027338
16-Apr-2020 11:33:07	4.026628
16-Apr-2020 11:03:07	4.023894
16-Apr-2020 10:33:07	4.021764
