Name	\\pi01uz\0096_TIT_9001
27-Apr-2020 08:34:25	51.06885
27-Apr-2020 08:04:25	51.2854
27-Apr-2020 07:34:25	51.39756
27-Apr-2020 07:04:25	51.29414
27-Apr-2020 06:34:25	51.17031
27-Apr-2020 06:04:25	50.97788
27-Apr-2020 05:34:25	51.02202
27-Apr-2020 05:04:25	50.84033
27-Apr-2020 04:34:25	50.66084
27-Apr-2020 04:04:25	50.62295
27-Apr-2020 03:34:25	50.70171
27-Apr-2020 03:04:25	50.71597
27-Apr-2020 02:34:25	50.75826
27-Apr-2020 02:04:25	50.84702
27-Apr-2020 01:34:25	50.9082
27-Apr-2020 01:04:25	50.82939
27-Apr-2020 00:34:25	50.86294
27-Apr-2020 00:04:25	50.89126
26-Apr-2020 23:34:25	50.95811
26-Apr-2020 23:04:25	51.0732
26-Apr-2020 22:34:25	50.98238
26-Apr-2020 22:04:25	51.0062
26-Apr-2020 21:34:25	51.00044
26-Apr-2020 21:04:25	51.06846
26-Apr-2020 20:34:25	51.11186
26-Apr-2020 20:04:25	51.09312
26-Apr-2020 19:34:25	51.10591
26-Apr-2020 19:04:25	51.17998
26-Apr-2020 18:34:25	51.33569
26-Apr-2020 18:04:25	51.36973
26-Apr-2020 17:34:25	51.38672
26-Apr-2020 17:04:25	51.41508
26-Apr-2020 16:34:25	51.51534
26-Apr-2020 16:04:25	51.54819
26-Apr-2020 15:34:25	51.50498
26-Apr-2020 15:04:25	51.54659
26-Apr-2020 14:34:25	51.52852
26-Apr-2020 14:04:25	51.42329
26-Apr-2020 13:34:25	51.32729
26-Apr-2020 13:04:25	51.29146
26-Apr-2020 12:34:25	51.21987
26-Apr-2020 12:04:25	51.20303
26-Apr-2020 11:34:25	51.1563
26-Apr-2020 11:04:25	51.12627
26-Apr-2020 10:34:25	51.08887
26-Apr-2020 10:04:25	51.0023
26-Apr-2020 09:34:25	50.92705
26-Apr-2020 09:04:25	51.03233
26-Apr-2020 08:34:25	50.93223
26-Apr-2020 08:04:25	50.93862
26-Apr-2020 07:34:25	50.8606
26-Apr-2020 07:04:25	50.82363
26-Apr-2020 06:34:25	50.89751
26-Apr-2020 06:04:25	50.83076
26-Apr-2020 05:34:25	50.80576
26-Apr-2020 05:04:25	50.55786
26-Apr-2020 04:34:25	50.55249
26-Apr-2020 04:04:25	50.55391
26-Apr-2020 03:34:25	50.46743
26-Apr-2020 03:04:25	50.51558
26-Apr-2020 02:34:25	50.70171
26-Apr-2020 02:04:25	50.73267
26-Apr-2020 01:34:25	50.72363
26-Apr-2020 01:04:25	50.65508
26-Apr-2020 00:34:25	50.68681
26-Apr-2020 00:04:25	50.82529
25-Apr-2020 23:34:25	50.86723
25-Apr-2020 23:04:25	50.86245
25-Apr-2020 22:34:25	50.90073
25-Apr-2020 22:04:25	50.96709
25-Apr-2020 21:34:25	51.06958
25-Apr-2020 21:04:25	51.22636
25-Apr-2020 20:34:25	51.23755
25-Apr-2020 20:04:25	51.21611
25-Apr-2020 19:34:25	51.21045
25-Apr-2020 19:04:25	51.27578
25-Apr-2020 18:34:25	51.3455
25-Apr-2020 18:04:25	51.31016
25-Apr-2020 17:34:25	51.17265
25-Apr-2020 17:04:25	51.18779
25-Apr-2020 16:34:25	51.27242
25-Apr-2020 16:04:25	51.04854
25-Apr-2020 15:34:25	50.90279
25-Apr-2020 15:04:25	51.00191
25-Apr-2020 14:34:25	51.01636
25-Apr-2020 14:04:25	50.98735
25-Apr-2020 13:34:29	50.96133
25-Apr-2020 13:04:30	51.04204
25-Apr-2020 12:34:30	51.11196
25-Apr-2020 12:04:30	50.95137
25-Apr-2020 11:34:30	50.76939
25-Apr-2020 11:04:30	51.02861
25-Apr-2020 10:34:30	51.00039
25-Apr-2020 10:04:30	50.82876
25-Apr-2020 09:34:30	50.7795
25-Apr-2020 09:04:30	50.73506
25-Apr-2020 08:34:30	50.60303
25-Apr-2020 08:04:30	50.59102
25-Apr-2020 07:34:30	50.64839
25-Apr-2020 07:04:30	50.752
25-Apr-2020 06:34:30	50.98174
25-Apr-2020 06:04:30	50.95634
25-Apr-2020 05:34:30	50.95845
25-Apr-2020 05:04:30	50.96358
25-Apr-2020 04:34:30	50.7711
25-Apr-2020 04:04:30	50.88535
25-Apr-2020 03:34:30	50.77788
25-Apr-2020 03:04:30	50.78599
25-Apr-2020 02:34:30	50.69878
25-Apr-2020 02:04:30	50.78658
25-Apr-2020 01:34:30	50.77022
25-Apr-2020 01:04:30	50.65923
25-Apr-2020 00:34:30	50.61729
25-Apr-2020 00:04:30	50.87778
24-Apr-2020 23:34:30	50.73037
24-Apr-2020 23:04:30	50.66606
24-Apr-2020 22:34:30	50.6731
24-Apr-2020 22:04:30	50.60635
24-Apr-2020 21:34:30	50.57554
24-Apr-2020 21:04:30	50.56714
24-Apr-2020 20:34:30	50.52915
24-Apr-2020 20:04:30	50.7231
24-Apr-2020 19:34:30	50.64663
24-Apr-2020 19:04:30	50.6226
24-Apr-2020 18:34:30	50.63965
24-Apr-2020 18:04:30	50.67153
24-Apr-2020 17:34:30	50.78359
24-Apr-2020 17:04:30	50.75547
24-Apr-2020 16:34:30	50.76064
24-Apr-2020 16:04:30	50.79488
24-Apr-2020 15:34:30	50.7457
24-Apr-2020 15:04:30	50.72446
24-Apr-2020 14:34:30	50.70406
24-Apr-2020 14:04:30	50.58364
24-Apr-2020 13:34:30	50.78076
24-Apr-2020 13:04:30	50.91221
24-Apr-2020 12:34:30	50.80381
24-Apr-2020 12:04:30	50.80293
24-Apr-2020 11:34:30	50.74023
24-Apr-2020 11:04:30	50.81123
24-Apr-2020 10:34:30	50.86172
24-Apr-2020 10:04:30	50.85313
24-Apr-2020 09:34:30	50.85352
24-Apr-2020 09:04:30	50.769
24-Apr-2020 08:34:30	50.86079
24-Apr-2020 08:04:30	50.80342
24-Apr-2020 07:34:30	50.74082
24-Apr-2020 07:04:30	50.93027
24-Apr-2020 06:34:30	51.0354
24-Apr-2020 06:04:30	51.0165
24-Apr-2020 05:34:30	50.96269
24-Apr-2020 05:04:30	50.97373
24-Apr-2020 04:34:30	51.11147
24-Apr-2020 04:04:30	50.99028
24-Apr-2020 03:34:30	51.02417
24-Apr-2020 03:04:30	51.15928
24-Apr-2020 02:34:30	51.08403
24-Apr-2020 02:04:30	50.93809
24-Apr-2020 01:34:30	50.93941
24-Apr-2020 01:04:30	51.00498
24-Apr-2020 00:34:30	51.03286
24-Apr-2020 00:04:30	51.03086
23-Apr-2020 23:34:30	51.01274
23-Apr-2020 23:04:30	51.04097
23-Apr-2020 22:34:30	51.07153
23-Apr-2020 22:04:30	51.13442
23-Apr-2020 21:34:30	51.13013
23-Apr-2020 21:04:30	51.15513
23-Apr-2020 20:34:30	51.23979
23-Apr-2020 20:04:30	51.1414
23-Apr-2020 19:34:30	51.23677
23-Apr-2020 19:04:30	51.20317
23-Apr-2020 18:34:30	51.2229
23-Apr-2020 18:04:30	51.21758
23-Apr-2020 17:34:30	51.36079
23-Apr-2020 17:04:30	51.38286
23-Apr-2020 16:34:30	51.3148
23-Apr-2020 16:04:30	51.21635
23-Apr-2020 15:34:30	51.23775
23-Apr-2020 15:04:30	51.29028
23-Apr-2020 14:34:30	51.29189
23-Apr-2020 14:04:30	51.29517
23-Apr-2020 13:34:30	51.26528
23-Apr-2020 13:04:30	51.17061
23-Apr-2020 12:34:30	51.09956
23-Apr-2020 12:04:30	51.10044
23-Apr-2020 11:34:30	51.1792
23-Apr-2020 11:04:30	51.18467
23-Apr-2020 10:34:30	51.11357
23-Apr-2020 10:04:30	51.12193
23-Apr-2020 09:34:30	50.99009
23-Apr-2020 09:04:30	51.00566
23-Apr-2020 08:34:30	50.98193
23-Apr-2020 08:04:30	50.97524
23-Apr-2020 07:34:30	50.88442
23-Apr-2020 07:04:30	50.98198
23-Apr-2020 06:34:30	50.98379
23-Apr-2020 06:04:30	50.86699
23-Apr-2020 05:34:30	50.76426
23-Apr-2020 05:04:30	50.68994
23-Apr-2020 04:34:30	50.71255
23-Apr-2020 04:04:30	50.70219
23-Apr-2020 03:34:30	50.69717
23-Apr-2020 03:04:30	50.66367
23-Apr-2020 02:34:30	50.65371
23-Apr-2020 02:04:30	50.64292
23-Apr-2020 01:34:30	50.72652
23-Apr-2020 01:04:30	50.70537
23-Apr-2020 00:34:30	50.77661
23-Apr-2020 00:04:30	50.70274
22-Apr-2020 23:34:30	50.7085
22-Apr-2020 23:04:30	50.79927
22-Apr-2020 22:34:30	50.82129
22-Apr-2020 22:04:30	50.85581
22-Apr-2020 21:34:30	50.8791
22-Apr-2020 21:04:30	50.83028
22-Apr-2020 20:34:30	50.91831
22-Apr-2020 20:04:30	51.12358
22-Apr-2020 19:34:30	51.12793
22-Apr-2020 19:04:30	51.19629
22-Apr-2020 18:34:30	51.3124
22-Apr-2020 18:04:30	51.34639
22-Apr-2020 17:34:30	51.38662
22-Apr-2020 17:04:30	51.44971
22-Apr-2020 16:34:30	51.45068
22-Apr-2020 16:04:30	51.3623
22-Apr-2020 15:34:30	51.50703
22-Apr-2020 15:04:30	51.39668
22-Apr-2020 14:34:30	51.36416
22-Apr-2020 14:04:30	51.35683
22-Apr-2020 13:34:30	51.30874
22-Apr-2020 13:04:30	51.20625
22-Apr-2020 12:34:30	51.08476
22-Apr-2020 12:04:30	51.12637
22-Apr-2020 11:34:30	51.1895
22-Apr-2020 11:04:30	51.16841
22-Apr-2020 10:34:30	51.04414
22-Apr-2020 10:04:30	50.88316
22-Apr-2020 09:34:30	50.79643
22-Apr-2020 09:04:30	50.70444
22-Apr-2020 08:34:30	50.69663
22-Apr-2020 08:04:30	50.72842
22-Apr-2020 07:34:30	50.86758
22-Apr-2020 07:04:30	50.81612
22-Apr-2020 06:34:30	50.83164
22-Apr-2020 06:04:30	50.8875
22-Apr-2020 05:34:30	50.76064
22-Apr-2020 05:04:30	50.71299
22-Apr-2020 04:34:30	50.64243
22-Apr-2020 04:04:30	50.59751
22-Apr-2020 03:34:30	50.61929
22-Apr-2020 03:04:30	50.58164
22-Apr-2020 02:34:30	50.58447
22-Apr-2020 02:04:30	50.54819
22-Apr-2020 01:34:30	50.6144
22-Apr-2020 01:04:30	50.71059
22-Apr-2020 00:34:30	50.71753
22-Apr-2020 00:04:30	50.73482
21-Apr-2020 23:34:30	50.72622
21-Apr-2020 23:04:30	50.85288
21-Apr-2020 22:34:30	50.88676
21-Apr-2020 22:04:30	50.87056
21-Apr-2020 21:34:30	50.91801
21-Apr-2020 21:04:30	50.94649
21-Apr-2020 20:34:30	50.99414
21-Apr-2020 20:04:30	51.07265
21-Apr-2020 19:34:30	51.13354
21-Apr-2020 19:04:30	51.20176
21-Apr-2020 18:34:30	51.24532
21-Apr-2020 18:04:30	51.24184
21-Apr-2020 17:34:30	51.29527
21-Apr-2020 17:04:30	51.27793
21-Apr-2020 16:34:30	51.37544
21-Apr-2020 16:04:30	51.36177
21-Apr-2020 15:34:30	51.39712
21-Apr-2020 15:04:30	51.45815
21-Apr-2020 14:34:30	51.44859
21-Apr-2020 14:04:30	51.35825
21-Apr-2020 13:34:30	51.33662
21-Apr-2020 13:04:30	51.23281
21-Apr-2020 12:34:30	51.24497
21-Apr-2020 12:04:30	51.2875
21-Apr-2020 11:34:30	51.25122
21-Apr-2020 11:04:30	51.24019
21-Apr-2020 10:34:30	51.26563
21-Apr-2020 10:04:30	51.23994
21-Apr-2020 09:34:30	51.0999
21-Apr-2020 09:04:30	51.07729
21-Apr-2020 08:34:30	51.02388
21-Apr-2020 08:04:30	51.05928
21-Apr-2020 07:34:30	51.04004
21-Apr-2020 07:04:30	50.91435
21-Apr-2020 06:34:30	50.76235
21-Apr-2020 06:04:30	50.77139
21-Apr-2020 05:34:30	50.783
21-Apr-2020 05:04:30	50.90303
21-Apr-2020 04:34:30	50.73569
21-Apr-2020 04:04:30	50.76729
21-Apr-2020 03:34:30	50.78735
21-Apr-2020 03:04:30	50.72998
21-Apr-2020 02:34:30	50.748
21-Apr-2020 02:04:30	50.78896
21-Apr-2020 01:34:30	50.72798
21-Apr-2020 01:04:30	50.67544
21-Apr-2020 00:34:30	50.76534
21-Apr-2020 00:04:30	50.79536
20-Apr-2020 23:34:30	50.77866
20-Apr-2020 23:04:30	50.68701
20-Apr-2020 22:34:30	50.91148
20-Apr-2020 22:04:30	50.98613
20-Apr-2020 21:34:30	50.85005
20-Apr-2020 21:04:30	50.92851
20-Apr-2020 20:34:30	50.99878
20-Apr-2020 20:04:30	51.05302
20-Apr-2020 19:34:30	51.11446
20-Apr-2020 19:04:30	51.17036
20-Apr-2020 18:34:30	51.14848
20-Apr-2020 18:04:30	51.08115
20-Apr-2020 17:34:30	51.04008
20-Apr-2020 17:04:30	51.24917
20-Apr-2020 16:34:30	51.13013
20-Apr-2020 16:04:30	51.2253
20-Apr-2020 15:34:30	51.08984
20-Apr-2020 15:04:30	51.12124
20-Apr-2020 14:34:30	51.18262
20-Apr-2020 14:04:30	51.21665
20-Apr-2020 13:34:30	51.07666
20-Apr-2020 13:04:30	51.21191
20-Apr-2020 12:34:30	51.08794
20-Apr-2020 12:04:30	51.15498
20-Apr-2020 11:34:30	51.08208
20-Apr-2020 11:04:30	51.0105
20-Apr-2020 10:34:30	51.03603
20-Apr-2020 10:04:30	50.9543
20-Apr-2020 09:34:30	50.87276
20-Apr-2020 09:04:30	50.86055
20-Apr-2020 08:34:30	50.86636
20-Apr-2020 08:04:30	50.75694
20-Apr-2020 07:34:30	50.50703
20-Apr-2020 07:04:30	50.52407
20-Apr-2020 06:34:30	50.6168
20-Apr-2020 06:04:30	50.54311
20-Apr-2020 05:34:30	50.80424
20-Apr-2020 05:04:30	50.78198
20-Apr-2020 04:34:30	50.70972
20-Apr-2020 04:04:30	50.78633
20-Apr-2020 03:34:30	50.86123
20-Apr-2020 03:04:30	50.72725
20-Apr-2020 02:34:30	50.70068
20-Apr-2020 02:04:30	50.70347
20-Apr-2020 01:34:30	50.76953
20-Apr-2020 01:04:30	50.49107
20-Apr-2020 00:34:30	50.45415
20-Apr-2020 00:04:30	50.40249
19-Apr-2020 23:34:30	50.35088
19-Apr-2020 23:04:30	50.35
19-Apr-2020 22:34:30	50.39687
19-Apr-2020 22:04:30	50.43071
19-Apr-2020 21:34:30	50.47017
19-Apr-2020 21:04:30	50.51294
19-Apr-2020 20:34:30	50.63731
19-Apr-2020 20:04:30	50.74707
19-Apr-2020 19:34:30	50.89458
19-Apr-2020 19:04:30	51.04311
19-Apr-2020 18:34:30	50.97276
19-Apr-2020 18:04:30	51.02549
19-Apr-2020 17:34:30	51.21577
19-Apr-2020 17:04:30	51.23906
19-Apr-2020 16:34:30	51.17085
19-Apr-2020 16:04:30	51.13155
19-Apr-2020 15:34:30	51.08521
19-Apr-2020 15:04:30	50.96211
19-Apr-2020 14:34:30	50.98677
19-Apr-2020 14:04:30	50.98135
19-Apr-2020 13:34:30	50.95567
19-Apr-2020 13:04:30	50.90474
19-Apr-2020 12:34:30	50.92232
19-Apr-2020 12:04:30	50.90796
19-Apr-2020 11:34:30	50.77173
19-Apr-2020 11:04:30	50.83301
19-Apr-2020 10:34:30	50.94985
19-Apr-2020 10:04:30	50.83105
19-Apr-2020 09:34:30	50.93677
19-Apr-2020 09:04:30	50.98238
19-Apr-2020 08:34:30	50.89458
19-Apr-2020 08:04:30	51.00278
19-Apr-2020 07:34:30	50.67183
19-Apr-2020 07:04:30	50.58042
19-Apr-2020 06:34:30	50.92476
19-Apr-2020 06:04:30	50.70274
19-Apr-2020 05:34:30	50.50044
19-Apr-2020 05:04:30	50.84214
19-Apr-2020 04:34:30	50.77974
19-Apr-2020 04:04:30	50.77022
19-Apr-2020 03:34:30	51.01064
19-Apr-2020 03:04:30	50.89243
19-Apr-2020 02:34:30	50.87632
19-Apr-2020 02:04:30	50.93848
19-Apr-2020 01:34:30	50.86015
19-Apr-2020 01:04:30	50.96284
19-Apr-2020 01:04:25	50.94942
19-Apr-2020 00:47:55	50.82935
19-Apr-2020 00:17:55	50.68921
18-Apr-2020 23:47:55	50.77397
18-Apr-2020 23:17:55	50.74609
18-Apr-2020 22:47:55	50.79238
18-Apr-2020 22:17:55	50.78394
18-Apr-2020 21:47:55	50.95483
18-Apr-2020 21:17:55	50.93257
18-Apr-2020 20:47:55	50.91392
18-Apr-2020 20:17:55	51.00254
18-Apr-2020 19:47:55	51.05972
18-Apr-2020 19:17:55	51.15517
18-Apr-2020 18:47:55	51.09624
18-Apr-2020 18:17:55	51.09721
18-Apr-2020 17:47:55	51.14624
18-Apr-2020 17:17:55	51.10718
18-Apr-2020 16:47:55	51.22115
18-Apr-2020 16:17:55	51.1936
18-Apr-2020 15:47:55	51.19077
18-Apr-2020 15:17:55	51.21411
18-Apr-2020 14:47:57	51.10396
18-Apr-2020 14:17:57	51.11021
18-Apr-2020 13:47:57	51.0542
18-Apr-2020 13:17:57	51.18091
18-Apr-2020 12:47:57	51.22026
18-Apr-2020 12:17:57	51.25215
18-Apr-2020 11:47:57	50.99795
18-Apr-2020 11:17:57	50.92134
18-Apr-2020 10:47:57	50.90068
18-Apr-2020 10:17:57	50.96748
18-Apr-2020 09:47:57	50.95674
18-Apr-2020 09:17:57	51.00224
18-Apr-2020 08:47:57	51.10767
18-Apr-2020 08:17:57	51.18272
18-Apr-2020 07:47:57	51.14463
18-Apr-2020 07:17:57	51.05469
18-Apr-2020 06:47:57	51.05566
18-Apr-2020 06:17:57	50.83813
18-Apr-2020 05:47:57	51.04536
18-Apr-2020 05:17:57	50.86894
18-Apr-2020 04:47:57	50.84756
18-Apr-2020 04:17:57	50.88076
18-Apr-2020 03:47:57	51.03857
18-Apr-2020 03:17:57	51.00098
18-Apr-2020 02:47:57	51.0583
18-Apr-2020 02:17:57	51.08398
18-Apr-2020 01:47:57	51.07426
18-Apr-2020 01:17:57	51.10933
18-Apr-2020 00:47:57	51.14126
18-Apr-2020 00:17:57	51.06792
17-Apr-2020 23:47:57	51.13418
17-Apr-2020 23:17:57	51.22788
17-Apr-2020 22:47:57	51.15942
17-Apr-2020 22:17:57	51.23374
17-Apr-2020 21:47:57	51.1208
17-Apr-2020 21:17:57	51.08071
17-Apr-2020 20:47:57	51.17509
17-Apr-2020 20:17:57	51.22432
17-Apr-2020 19:47:57	51.30928
17-Apr-2020 19:17:57	51.3185
17-Apr-2020 18:47:57	51.19717
17-Apr-2020 18:17:57	51.1851
17-Apr-2020 17:47:57	51.21787
17-Apr-2020 17:17:57	51.17246
17-Apr-2020 16:47:57	51.27915
17-Apr-2020 16:17:57	51.30278
17-Apr-2020 15:47:57	51.31421
17-Apr-2020 15:17:57	51.2
17-Apr-2020 14:47:57	51.17134
17-Apr-2020 14:17:57	51.12173
17-Apr-2020 13:47:57	51.03086
17-Apr-2020 13:17:57	51.0271
17-Apr-2020 12:47:57	50.97178
17-Apr-2020 12:17:57	50.95357
17-Apr-2020 11:47:57	50.95957
17-Apr-2020 11:17:57	51.04057
17-Apr-2020 10:47:57	51.03701
17-Apr-2020 10:17:57	51.0001
17-Apr-2020 09:47:57	50.98598
17-Apr-2020 09:17:57	50.98696
17-Apr-2020 08:47:57	51.20801
17-Apr-2020 08:17:57	51.23491
17-Apr-2020 07:47:57	51.34868
17-Apr-2020 07:17:57	51.27364
17-Apr-2020 06:47:57	51.11446
17-Apr-2020 06:17:57	51.17153
17-Apr-2020 05:47:57	51.07397
17-Apr-2020 05:17:57	51.09682
17-Apr-2020 04:47:57	51.07143
17-Apr-2020 04:17:57	51.11914
17-Apr-2020 03:47:57	51.22671
17-Apr-2020 03:17:57	51.20303
17-Apr-2020 02:47:57	51.14091
17-Apr-2020 02:17:57	51.23125
17-Apr-2020 01:47:57	51.20493
17-Apr-2020 01:17:57	51.2477
17-Apr-2020 00:47:57	51.16309
17-Apr-2020 00:17:57	50.85747
16-Apr-2020 23:47:57	50.91841
16-Apr-2020 23:17:57	50.94204
16-Apr-2020 22:47:57	50.8959
16-Apr-2020 22:17:57	50.82334
16-Apr-2020 21:47:57	50.78052
16-Apr-2020 21:17:57	50.83223
16-Apr-2020 20:47:57	50.98096
16-Apr-2020 20:17:57	51.07426
16-Apr-2020 19:47:57	51.26875
16-Apr-2020 19:17:57	51.45483
16-Apr-2020 18:47:57	51.43838
16-Apr-2020 18:17:57	51.32729
16-Apr-2020 18:16:17	Bad
16-Apr-2020 18:16:12	51.29692
16-Apr-2020 17:57:02	51.24473
16-Apr-2020 17:56:42	Bad
16-Apr-2020 17:56:37	51.24165
16-Apr-2020 17:51:57	51.30874
16-Apr-2020 17:50:32	Bad
16-Apr-2020 17:50:27	51.24087
16-Apr-2020 17:27:57	51.31191
16-Apr-2020 16:57:57	51.32485
16-Apr-2020 16:27:57	51.36851
16-Apr-2020 15:57:57	51.30776
16-Apr-2020 15:27:57	51.49526
16-Apr-2020 14:57:57	51.30717
16-Apr-2020 14:27:57	51.34106
